header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Coldstream 12,7551 KH Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/appartement-42683088-coldstream-12/?navigateSource=resultlist,20220129_165149,"€ 325,000 kosten koper","€ 3,421    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 180.50 per month,Apartment with shared street entrance,Resale property,2000,Living area95 m²Exterior space attached to the building13 m²External storage space10 m²,95 m²,13 m²,10 m²,375 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant HR ( combination boiler from 2019, in ownership)",Full ownership,In center and unobstructed surrounding view,Balcony present,Built-in,Basement,1 car,Parking on private property,Yes,Yes,Yes (€ 180.50 per month),Yes,Yes,Yes,no
