header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pomonalaan 6,2564 XX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42400755-pomonalaan-6/?navigateSource=resultlist,20220131_213142,"€ 695,000 kosten koper","€ 4,542    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available immediately,Upstairs apartment (apartment with open entrance to street),Resale property,1933,Combination roof covered with asphalt roofing and roof tiles,Living area153 m²Exterior space attached to the building18 m²External storage space4 m²,153 m²,18 m²,4 m²,509 m³,7 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",5 stories,3rd floor,TV via cable,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Municipal long-term lease,In residential district,Balcony present,Detached brick storage,Public parking and parking garage,No,Yes,No,No,No,Yes,no
