header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ida Gerhardtstraat 14,8264 DW Kampen        ,https://www.funda.nl/en/koop/kampen/huis-42663111-ida-gerhardtstraat-14/?navigateSource=resultlist,20220129_160303,"€ 269,500 kosten koper","€ 2,695    The asking price per m² (€ 269,500) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1991,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area100 m²External storage space6 m²,100 m²,6 m²,138 m²,335 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Skylight and TV via cable,C        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2010, in ownership)",138 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"58 m² (11,5 meter deep and 5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
