header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Tournooicamp 5,3992 CL Houten        ,https://www.funda.nl/en/koop/houten/huis-42679499-tournooicamp-5/?navigateSource=resultlist,20220128_010931,"€ 565,000 kosten koper","€ 4,748    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1992,Gable roof covered with roof tiles,Living area119 m²Exterior space attached to the building17 m²External storage space6 m²,119 m²,17 m²,6 m²,181 m²,427 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,TV via cable and solar panels,A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Vaillant Ecotec plus VHR 35-38/5-5 (gas-fired combination boiler from 2013, in ownership)",181 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,Detached wooden storage,Electricity,Parking on private property,no
