header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amsterdamsestraatweg 747 E,3555 HH Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42686160-amsterdamsestraatweg-747-e/?navigateSource=resultlist,20220131_151804,"€ 295,000 kosten koper","€ 4,470    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 136.87 per month,Apartment with shared street entrance (apartment),Resale property,1986,Flat roof,Living area66 m²Exterior space attached to the building9 m²External storage space5 m²,66 m²,9 m²,5 m²,199 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Mechanical ventilation,D        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Bosch (gas-fired from 2005, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Sun terrace,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 136.87 per month),Yes,Yes,Yes,no
