header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Koningin Regentesselaan 74,6043 CN Roermond        ,https://www.funda.nl/en/koop/roermond/huis-42687740-koningin-regentesselaan-74/?navigateSource=resultlist,20220129_015711,"€ 185,000 kosten koper","€ 1,947    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1920,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Gable roof covered with roof tiles,Living area95 m²Other space inside the building8 m²External storage space7 m²,95 m²,8 m²,7 m²,103 m²,368 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories and a basement,"Skylight, optical fibre and rolldown shutters",Not required,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2014, to rent)",103 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"43 m² (9,5 meter deep and 4,5 meter broad)",Located at the southwest,Attached wooden storage,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",no
