header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Schuilenburg 11,3328 CH Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42538595-schuilenburg-11/?navigateSource=resultlist,20220128_140406,"€ 449,000 kosten koper","€ 3,301    The asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1977,Gable roof covered with roof tiles,Living area136 m²Other space inside the building13 m²External storage space11 m²,136 m²,13 m²,11 m²,200 m²,525 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,"Optical fibre, rolldown shutters, flue, sliding door, TV via cable and solar panels",B        What does this mean?,Roof insulation and double glazing,"CH boiler, fireplace and partial floor heating",CH boiler,"Remeha HR (gas-fired combination boiler from 2017, in ownership)",200 m²,Full ownership,In residential district,Back garden and front garden,"71 m² (8,87 meter deep and 8 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
