header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Groot Hagen 15,7009 AL Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-42696702-groot-hagen-15/?navigateSource=resultlist,20220129_011843,"€ 215,000 kosten koper","€ 2,905    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1945-1959,Gable roof covered with plastic,Living area74 m²External storage space111 m²,74 m²,111 m²,410 m²,648 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Outdoor awning and solar panels,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Atag Blauwe Engel II (gas-fired combination boiler from 2005, in ownership)",410 m²,Full ownership,On the edge of a forest and unobstructed surrounding view,"Location, front garden and side garden",50 m² (10 meter deep and 5 meter broad),Located at the east,Detached brick storage,Electricity,Attached brick garage,1 car,Electricity,Public parking,no
