header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Van Goor Hinloopenstraat 63,1442 WC Purmerend        ,https://www.funda.nl/en/koop/purmerend/huis-42687490-van-goor-hinloopenstraat-63/?navigateSource=resultlist,20220129_045719,"€ 300,000 kosten koper","€ 4,110    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1960,Gable roof covered with roof tiles,Living area73 m²Other space inside the building11 m²External storage space8 m²,73 m²,11 m²,8 m²,121 m²,298 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,TV via cable,C        What does this mean?,Double glazing,District heating,District heating,121 m²,Full ownership,In residential district,Back garden and front garden,"46 m² (7,6 meter deep and 6 meter broad)",Located at the north accessible via the rear,Detached brick storage,Electricity,Public parking,no
