header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ligusterstraat 89,2563 VC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42539201-ligusterstraat-89/?navigateSource=resultlist,20220131_230402,"€ 398,000 kosten koper","€ 4,374    The asking price per m² (€ 398,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 95.00 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1906-1930,Flat roof,Living area91 m²Other space inside the building1 m²Exterior space attached to the building11 m²,91 m²,1 m²,11 m²,341 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,Mechanical ventilation and TV via cable,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas HRe (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 95.00 per month),Yes,No,Yes,no
