header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Draaiom 32,6545 PA Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42672285-draaiom-32/?navigateSource=resultlist,20220129_010524,"€ 459,500 kosten koper","€ 4,641    The asking price per m² (€ 459,500) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 132.00 per month,Apartment with shared street entrance,Resale property,2009,Flat roof covered with asphalt roofing,Living area99 m²External storage space17 m²,99 m²,17 m²,325 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",12 stories,5th floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2009, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, alongside water, in residential district, freestanding location and unobstructed surrounding view",Attached brick storage,Electricity,Parking place,Parking on private property and public parking,Yes,Yes,Yes (€ 132.00 per month),Yes,Yes,Yes,no
