header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kratonkade 588,3024 EW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88869363-kratonkade-588/?navigateSource=resultlist,20220125_220051,"€ 775,000 vrij op naam","€ 7,990    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Available,Available in consultation,€ 180.00 per month,Penthouse (apartment),New property,2020,Living area97 m²Exterior space attached to the building41 m²,97 m²,41 m²,303 m³,3 rooms (2 bedrooms),1 story,8th floor,"Elevator, mechanical ventilation and solar panels",Not available,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",District heating and complete floor heating,Full ownership,"Alongside a quiet road, on navigable waterway, in center, in residential district, freestanding location and unobstructed surrounding view",Built-in and underground parking,2 cars,Yes,Yes,Yes (€ 180.00 per month),Yes,Yes,Yes,no
