header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Perzikstraat 48,9408 BS Assen        ,https://www.funda.nl/en/koop/assen/appartement-42685180-perzikstraat-48/?navigateSource=resultlist,20220130_135602,"€ 350,000 kosten koper","€ 3,302    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 148.33 per month,Galleried apartment (apartment),Resale property,2006,Disabled access friendly and accessible for seniors,Flat roof,Living area106 m²Exterior space attached to the building13 m²External storage space5 m²,106 m²,13 m²,5 m²,290 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2006, in ownership",Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Underground parking,Public parking and parking garage,Yes,Yes,Yes (€ 148.33 per month),Yes,Yes,Yes,no
