header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Van Konijnenburgweg 18,4611 HL Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/huis-88030496-van-konijnenburgweg-18/?navigateSource=resultlist,20220128_023323,"€ 359,500 kosten koper","€ 3,298    The asking price per m² (€ 359,500) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2018,Gable roof covered with roof tiles,Living area109 m²,109 m²,111 m²,375 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Solar panels,A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",111 m²,Full ownership,In residential district,Back garden,"33 m² (6,5 meter deep and 5 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Electricity,Parking on private property,no
