header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Saffraanweg 4,3541 SZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42687013-saffraanweg-4/?navigateSource=resultlist,20220131_161854,"€ 850,000 kosten koper","€ 5,629    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2015,Gable roof covered with roof tiles,Living area151 m²Other space inside the building6 m²Exterior space attached to the building5 m²External storage space3 m²,151 m²,6 m²,5 m²,3 m²,181 m²,593 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,"Air conditioning, skylight, optical fibre, mechanical ventilation, passive ventilation system, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,181 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"85 m² (10,62 meter deep and 8 meter broad)",Located at the west accessible via the rear,Built-in,Loft,Parking on private property and public parking,no
