header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Boermansstraat 7 a,5854 BR Bergen (LI)        ,https://www.funda.nl/en/koop/bergen-li/huis-42685471-boermansstraat-7-a/?navigateSource=resultlist,20220128_054453,"€ 399,000 kosten koper","€ 2,015    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (198 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,2002,Pyramid hip roof,Living area198 m²Other space inside the building28 m²External storage space15 m²,198 m²,28 m²,15 m²,626 m²,767 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,B        What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Nefit (gas-fired combination boiler from 2002, in ownership)",626 m²,Full ownership,"On the edge of a forest, alongside park, alongside a quiet road, In wooded surroundings and in residential district","Back garden, surrounded by garden, front garden and side garden",Detached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
