header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Zilverpark 89,5237 HS Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88016584-zilverpark-89/?navigateSource=resultlist,20220201_111559,"€ 495,000 kosten koper","€ 3,837    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1992,Gable roof covered with roof tiles,Living area129 m²Other space inside the building19 m²External storage space3 m²,129 m²,19 m²,3 m²,237 m²,522 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Calenta CW5 (2016, in ownership)",237 m²,Full ownership,Back garden and front garden,"90 m² (9,9 meter deep and 9,1 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Built-in,1 car,Electricity,Roof insulation and insulated walls,Parking on private property and public parking,no
