header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Titus Brandsmaplein 30,5342 EP Oss        ,https://www.funda.nl/en/koop/oss/appartement-88045009-titus-brandsmaplein-30/?navigateSource=resultlist,20220129_205158,"€ 230,000 kosten koper","€ 2,875    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 151.96 per month,Upstairs apartment (apartment),Resale property,1960,Flat roof,Living area80 m²Exterior space attached to the building1 m²,80 m²,1 m²,261 m³,4 rooms (3 bedrooms),1 bathroom,Bath and toilet,1 story,3rd floor,Sliding door,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit ( combination boiler from 2020, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Yes,Yes,Yes (€ 151.96 per month),Yes,Yes,Yes,no
