header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Galeistraat 23,5237 PJ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42543578-galeistraat-23/?navigateSource=resultlist,20220201_111612,"€ 525,000 kosten koper","€ 3,523    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1992,Gable roof covered with asphalt roofing and roof tiles,Living area149 m²External storage space6 m²,149 m²,6 m²,293 m²,500 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Mechanical ventilation, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired from 2008, in ownership)",293 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,144 m² (16 meter deep and 9 meter broad),Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Parking place,Parking on private property and public parking,no
