header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Achtmaalseweg 54,4881 VM Zundert        ,https://www.funda.nl/en/koop/zundert/huis-88996478-achtmaalseweg-54/?navigateSource=resultlist,20220129_172028,"€ 569,500 kosten koper","€ 3,627    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 569,500) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1935,Mansard roof covered with roof tiles,Energie Prestatie Advies,Living area157 m²Other space inside the building67 m²External storage space8 m²,157 m²,67 m²,8 m²,"1,070 m²",830 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories and a basement,Air conditioning and rolldown shutters,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler from 2009, in ownership",1.070 m²,Full ownership,In residential district,Built-in,Attached brick garage,1 car,Electrical door and electricity,Completely insulated,Parking on private property,no
