header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Zijvertszstraat 3 II,1067 XH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42519630-jan-zijvertszstraat-3-ii/?navigateSource=resultlist,20220130_200647,"€ 375,000 kosten koper","€ 5,282    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1956,Living area71 m²Exterior space attached to the building3 m²External storage space6 m²,71 m²,3 m²,6 m²,225 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,Mechanical ventilation,D        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease,Paid until 30-06-2065,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
