header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Pekelingseweg 15,4363 RB Aagtekerke        ,https://www.funda.nl/en/koop/aagtekerke/huis-42686422-pekelingseweg-15/?navigateSource=resultlist,20220128_051102,Price on request,"January 20, 2022",Under offer,Available in consultation,"Country house, detached residential property",Resale property,2017,Double occupancy possible and partly furnished with carpets and curtains,Combination roof covered with cane,Living area268 m²Other space inside the building48 m²Exterior space attached to the building3 m²External storage space61 m²,268 m²,48 m²,3 m²,61 m²,"20,000 m²","1,109 m³",6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, hipbath, shower and toilet",2 stories and a attic,"Skylight, mechanical ventilation, sliding door, solar panels and swimming pool",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Heat pump,Electrical boiler,20.000 m²,Full ownership,"Outside the built-up area, rural and unobstructed surrounding view","Back garden, surrounded by garden, front garden and sun terrace",2.500 m² (50 meter deep and 50 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,"Double glazing, insulated walls and floor insulation","Attached brick garage, built-in and parking place",2 cars,"Electrical door, electricity, heating and running water","Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property,no
