header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waldenlaan 123,1093 NH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688156-waldenlaan-123/?navigateSource=resultlist,20220130_190311,"€ 525,000 kosten koper","€ 7,292    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 94.01 per month,Upstairs apartment (apartment),Resale property,2014,Flat roof,Living area72 m²Exterior space attached to the building4 m²External storage space4 m²,72 m²,4 m²,4 m²,260 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,1 story,5th floor,Mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"HRE (gas-fired combination boiler from 2014, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-06-2060),"€ 1.512,32 per year","Alongside a quiet road, in residential district and unobstructed surrounding view",Storage box,Yes,Yes,Yes (€ 94.01 per month),Yes,Yes,Yes,no
