header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kalhuisplaats 102,2586 JS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42685011-kalhuisplaats-102/?navigateSource=resultlist,20220131_230710,"€ 325,000 kosten koper","€ 5,078    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 127.13 per month,Galleried apartment (apartment),Resale property,1985,Flat roof covered with asphalt roofing,Living area64 m²External storage space16 m²,64 m²,16 m²,203 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,5th floor,Elevator,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,Kombi Kompakt HR 28/24A,Full ownership,"In residential district, unobstructed surrounding view and seaview",Storage box,Parking place,Paid parking and parking garage,Yes,Yes,Yes (€ 127.13 per month),Yes,Yes,Yes,no
