header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Appartement L (Bouwnr. 22),1043 NV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42599938-appartement-l-bouwnr-22/?navigateSource=resultlist,20220130_194144,"€ 438,291 vrij op naam","€ 5,923    The asking price per m² (€ 438,291) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),New property,2022,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area74 m²,74 m²,204 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Balanced ventilation system, outdoor awning, optical fibre, elevator and solar panels",A        What does this mean?,Completely insulated,Complete floor heating and heat pump,District heating,"Alongside busy road, alongside park and in center",Sun terrace,"5 m² (1,87 meter deep and 2,9 meter broad)",Located at the west,Balcony present,Built-in,Electricity and running water,Completely insulated,Public parking,no
