header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kerkstraat 18,3581 RD Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42688291-kerkstraat-18/?navigateSource=resultlist,20220129_040403,"€ 598,000 kosten koper","€ 6,229    The asking price per m² (€ 598,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1864,Gable roof covered with roof tiles,Living area96 m²External storage space4 m²,96 m²,4 m²,100 m²,376 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,TV via cable,F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2012, in ownership)",100 m²,Full ownership,Alongside a quiet road and in center,Back garden,"38 m² (6,71 meter deep and 5,72 meter broad)",Located at the northwest,Detached wooden storage,Paid parking and resident's parking permits,no
