header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Patio/atrium,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kerkstraat 14,2514 KS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42659897-kerkstraat-14/?navigateSource=resultlist,20220131_215415,"€ 550,000 kosten koper","€ 6,322    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under offer,Available in consultation,€ 150.00 per month,Ground-floor + upstairs apartment (apartment),Resale property,1885,Protected townscape or village view (permit needed for alterations),Living area87 m²Exterior space attached to the building8 m²,87 m²,8 m²,330 m³,4 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",Full ownership,Patio/atrium,"8 m² (2,35 meter deep and 3,46 meter broad)",Located at the southeast,Public parking and resident's parking permits,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
