header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Beresteinseweg 80,1217 TL Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42517432-beresteinseweg-80/?navigateSource=resultlist,20220128_041600,"€ 895,000 kosten koper","€ 6,780    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1981,Gable roof covered with roof tiles,Living area132 m²Other space inside the building19 m²Exterior space attached to the building4 m²External storage space49 m²,132 m²,19 m²,4 m²,49 m²,470 m²,526 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, alarm installation, <{cctv}>, passive ventilation system and flue",C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Nefit Trendline HR (gas-fired combination boiler from 2019, in ownership)",470 m²,Full ownership,"On the edge of a forest, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Surrounded by garden,Balcony present,Detached brick storage,Electricity and running water,Insulated walls,Detached wooden garage,2 cars,"Electrical door, electricity and running water",Insulated walls,Parking on private property,no
