header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Breestraat 153 III,1071 ZM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42665754-van-breestraat-153-iii/?navigateSource=resultlist,20220130_195505,"€ 2,350,000 kosten koper","€ 13,056    The asking price per m² (€ 2,350,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 133 per month,5 weeks,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1902,Flat roof covered with asphalt roofing,Living area180 m²Exterior space attached to the building56 m²,180 m²,56 m²,614 m³,4 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",2 stories,3rd floor,"Air conditioning, alarm installation, skylight, smart home, mechanical ventilation, flue, sliding door and TV via cable",Not available,"Roof insulation, double glazing, energy efficient window and floor insulation","CH boiler, gas heater and complete floor heating",CH boiler,"HR (gas-fired combination boiler from 2019, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"56 m² (9,33 meter deep and 6 meter broad)",Located at the southwest,Roof terrace present and french balcony present,Not yet present but possible,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
