header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Insulation.1,Type of parking facilities,error
Woolderweg 105,7622 JT Borne        ,https://www.funda.nl/en/koop/borne/huis-42681586-woolderweg-105/?navigateSource=resultlist,20220130_134447,"€ 259,000 kosten koper","€ 2,815    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1968,Gable roof covered with roof tiles,Living area92 m²Other space inside the building13 m²Exterior space attached to the building12 m²External storage space18 m²,92 m²,13 m²,12 m²,18 m²,248 m²,330 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,D        What does this mean?,Double glazing,CH boiler,CH boiler,"HRe (gas-fired combination boiler from 2019, to rent)",248 m²,Full ownership,Alongside a quiet road,"Back garden, front garden and side garden",110 m² (10 meter deep and 11 meter broad),Located at the east accessible via the rear,Carport and detached brick garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
