header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
John Coltranestraat 26,3069 XK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42664325-john-coltranestraat-26/?navigateSource=resultlist,20220127_195902,"€ 400,000 kosten koper","€ 3,279    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1989,Combination roof,Politiekeurmerk,Living area122 m²Exterior space attached to the building13 m²External storage space5 m²,122 m²,13 m²,5 m²,168 m²,430 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation, rolldown shutters, flue and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls","Fireplace, district heating and partial floor heating",Central facility,168 m²,Municipal long-term lease (end date of long-term lease:  23-03-2087),Paid until 24-03-2038,Alongside a quiet road and in residential district,Back garden and front garden,"16 m² (5,88 meter deep and 2,77 meter broad)",Located at the south accessible via the rear,Attached brick storage,Attached brick garage,1 car,Electricity and running water,Public parking,no
