header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Goudenregenstraat 155,2565 ER Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42675545-goudenregenstraat-155/?navigateSource=resultlist,20220131_213311,"€ 300,000 kosten koper","€ 3,030    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 100.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1921,Renovation project,Flat roof covered with asphalt roofing,Living area99 m²Other space inside the building1 m²Exterior space attached to the building9 m²,99 m²,1 m²,9 m²,365 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,G        What does this mean?,Gas heaters,Electrical boiler and gas water heater (rental),Municipal long-term lease,"€ 83,78 per year with option to purchase",In residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
