header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Rijksweg 51,5953 AB Reuver        ,https://www.funda.nl/en/koop/reuver/huis-42430020-rijksweg-51/?navigateSource=resultlist,20220127_212105,"€ 1,150,000 kosten koper","€ 1,882    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (611 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1902,Double occupancy possible and monumental building,Hip roof covered with roof tiles,Living area611 m²Exterior space attached to the building5 m²,611 m²,5 m²,"1,295 m²","2,501 m³",10 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,"2 stories, a/an attic and a basement","Alarm installation, skylight, rolldown shutters, flue and TV via cable",Not available,"Roof insulation, partly double glazed and secondary glazing",CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired from 2017, in ownership)",1.295 m²,Full ownership,In center,Back garden,729 m² (27 meter deep and 27 meter broad),Located at the northwest accessible via the rear,Balcony present and french balcony present,Attached wooden storage,Electricity,No insulation,Parking place,Public parking,no
