header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Lugteren 27,5237 JV Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42687146-lugteren-27/?navigateSource=resultlist,20220201_105858,"€ 325,000 kosten koper","€ 3,611    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1991,Gable roof covered with roof tiles,Living area90 m²Exterior space attached to the building16 m²External storage space6 m²,90 m²,16 m²,6 m²,146 m²,300 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Air conditioning and mechanical ventilation,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2008, in ownership)",146 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"56 m² (10,35 meter deep and 5,4 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
