header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Gashouder 65,1506 GW Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-41312098-de-gashouder-65/?navigateSource=resultlist,20220129_092304,"€ 525,000 vrij op naam","€ 5,769    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 200 per month,6+ months,Sold under reservation,Available in consultation,€ 200.00 per month,Galleried apartment (apartment),New property,2022,Flat roof,Living area91 m²Exterior space attached to the building13 m²External storage space9 m²,91 m²,13 m²,9 m²,265 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,6th floor,"Elevator, mechanical ventilation, passive ventilation system and solar panels",Not available,"Triple glazed, energy efficient window and completely insulated",Complete floor heating and heat pump,"Alongside busy road, alongside water, in center and unobstructed surrounding view",Balcony present,Built-in,Electricity,Underground parking,Parking garage,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
