header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ooststraat 42,4484 CP Kortgene        ,https://www.funda.nl/en/koop/kortgene/huis-42670377-ooststraat-42/?navigateSource=resultlist,20220127_215840,"€ 189,500 kosten koper","€ 2,256    The asking price per m² (€ 189,500) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 15, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1900,Hipped roof covered with roof tiles,Living area84 m²Other space inside the building6 m²,84 m²,6 m²,130 m²,352 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,"Passive ventilation system, flue and TV via cable",G        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 1998, in ownership)",130 m²,Full ownership,"Alongside a quiet road, sheltered location and in center",Back garden and front garden,"9 m² (3,5 meter deep and 2,5 meter broad)",Located at the southeast accessible via the rear,Attached wooden storage,Electricity,Public parking,no
