header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Erica 2,3958 HN Amerongen        ,https://www.funda.nl/en/koop/amerongen/huis-88984318-erica-2/?navigateSource=resultlist,20220128_152918,"€ 469,000 kosten koper","€ 4,835    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1994,Gable roof covered with roof tiles,Living area97 m²Other space inside the building20 m²,97 m²,20 m²,198 m²,410 m³,4 rooms (3 bedrooms),2 stories,Solar panels,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 1994, in ownership)",198 m²,Full ownership,"On the edge of a forest, alongside a quiet road and In wooded surroundings",Back garden and front garden,99 m² (11 meter deep and 9 meter broad),Located at the southwest accessible via the rear,Attached brick garage,1 car,Electricity,Parking on private property,no
