header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Hondsruglaan 166,5629 GC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42675427-hondsruglaan-166/?navigateSource=resultlist,20220201_013114,"€ 415,000 kosten koper","€ 3,320    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1989,Gable roof covered with roof tiles,Living area125 m²Exterior space attached to the building12 m²External storage space13 m²,125 m²,12 m²,13 m²,237 m²,436 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Skylight and sliding door,B        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, to rent)",237 m²,Full ownership,"Sheltered location, In wooded surroundings and in residential district","Back garden, front garden and sun terrace","132 m² (16,5 meter deep and 8 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,Carport,Parking on private property and public parking,no
