header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Badhuisweg 12 en 12a,2587 CG Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42498725-badhuisweg-12-en-12a/?navigateSource=resultlist,20220131_193203,"€ 1,250,000 kosten koper","€ 3,521    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (355 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1913,Partly furnished with carpets and curtains,Living area355 m²Other space inside the building11 m²Exterior space attached to the building25 m²,355 m²,11 m²,25 m²,183 m²,"1,389 m³",12 rooms (9 bedrooms),2 bathrooms and 3 separate toilets,Bath and 2 showers,4 stories,TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired from 2019, in ownership)",183 m²,Full ownership,In center and in residential district,Back garden and front garden,"53 m² (7,5 meter deep and 7 meter broad)",Located at the northeast,Balcony present,Paid parking and resident's parking permits,no
