header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Handweghof 3,1185 VC Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42661015-handweghof-3/?navigateSource=resultlist,20220129_182225,"€ 975,000 kosten koper","€ 7,500    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 304.50 per month,Apartment with shared street entrance (apartment),Resale property,2020,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building9 m²External storage space9 m²,130 m²,9 m²,9 m²,409 m³,4 rooms (3 bedrooms),1 separate toilet,3 stories,1st floor,"Elevator, mechanical ventilation, TV via cable and solar panels",Not available,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Full ownership,Unobstructed surrounding view,Balcony present,Storage box,Carport,Completely insulated,Parking on private property,Yes,Yes,Yes (€ 304.50 per month),Yes,Yes,Yes,no
