header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Lavendelweg 39,2215 VW Voorhout        ,https://www.funda.nl/en/koop/voorhout/huis-42530650-lavendelweg-39/?navigateSource=resultlist,20220129_093846,"€ 435,000 kosten koper","€ 3,919    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1988,Gable roof covered with roof tiles,Living area111 m²Exterior space attached to the building10 m²External storage space6 m²,111 m²,10 m²,6 m²,140 m²,368 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, mechanical ventilation and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2015, in ownership)",140 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"47 m² (8,9 meter deep and 5,3 meter broad)",Located at the southeast,Attached brick storage,Electricity,Parking on private property and public parking,no
