header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bowierstraat 85,5213 XH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88900959-bowierstraat-85/?navigateSource=resultlist,20220201_113258,"€ 240,000 kosten koper","€ 3,117    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 132.57 per month,Galleried apartment (apartment),Resale property,1962,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building6 m²External storage space8 m²,77 m²,6 m²,8 m²,246 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,4th floor,Mechanical ventilation and TV via cable,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Bosch (2013, in ownership)",Full ownership,"Alongside a quiet road, on navigable waterway, in residential district and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 132.57 per month),Yes,Yes,Yes,no
