header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Roelofsstraat 58 .,2596 VP Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42689929-roelofsstraat-58/?navigateSource=resultlist,20220131_210019,"€ 965,000 kosten koper","€ 5,391    The asking price per m² (€ 965,000) is calculated by dividing the asking price of the home by the living area (179 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1930,Protected townscape or village view (permit needed for alterations),Combination roof covered with roof tiles,Living area179 m²Exterior space attached to the building4 m²External storage space4 m²,179 m²,4 m²,4 m²,180 m²,620 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",3 stories,"Air conditioning, alarm installation, outdoor awning, passive ventilation system, flue and TV via cable",C        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Gas-fired combination boiler, in ownership",180 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"75 m² (12,5 meter deep and 6 meter broad)",Located at the northwest,Balcony present,Detached wooden storage,Public parking and resident's parking permits,no
