header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Oude Courageweg 2,8085 SC Doornspijk        ,https://www.funda.nl/en/koop/doornspijk/huis-42666719-oude-courageweg-2/?navigateSource=resultlist,20220127_223200,"€ 550,000 kosten koper","€ 12,791    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1926,"Heritage listed, renovation project, listed building (national monument) and monumental building",Hipped roof covered with cane,Living area43 m²Other space inside the building50 m²External storage space85 m²,43 m²,50 m²,85 m²,"3,270 m²",306 m³,5 rooms (2 bedrooms),1 separate toilet,1 story,"Outdoor awning, passive ventilation system and flue",Not required,No insulation,Gas heater,3.270 m² (part of parcel),Full ownership,"Alongside a quiet road, sheltered location, outside the built-up area, In wooded surroundings, rural and unobstructed surrounding view",Surrounded by garden and sun terrace,Detached wooden storage,Parking on private property,no
