header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Insulation,Type of parking facilities,error
Eridanusstraat 14,9742 PZ Groningen        ,https://www.funda.nl/en/koop/groningen/huis-88992384-eridanusstraat-14/?navigateSource=resultlist,20220129_182502,"€ 640,000 kosten koper","€ 4,000    The asking price per m² (€ 640,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 625,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2011,Flat roof covered with asphalt roofing,Living area160 m²External storage space10 m²,160 m²,10 m²,216 m²,595 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories and a attic,Mechanical ventilation and TV via cable,A        What does this mean?,"CH boiler, wood heater and complete floor heating",CH boiler,"Gas-fired combination boiler from 2011, in ownership",216 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,90 m² (15 meter deep and 6 meter broad),Located at the northeast accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,Parking place,No insulation,Parking on private property and public parking,no
