header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Calandlaan 444,1060 TT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682054-pieter-calandlaan-444/?navigateSource=resultlist,20220130_233618,"€ 425,000 kosten koper","€ 4,521    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 138.00 per month,Upstairs apartment (apartment),Resale property,1998,Flat roof,Living area94 m²Exterior space attached to the building14 m²External storage space6 m²,94 m²,14 m²,6 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Central facility and district heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-10-2047),Paid until 16-10-2047,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 138.00 per month),Yes,Yes,Yes,no
