header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Dibbetzplantsoen 2,3221 BE Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/huis-42549496-dibbetzplantsoen-2/?navigateSource=resultlist,20220129_054745,"€ 350,000 kosten koper","€ 3,182    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1960-1970,Gable roof covered with roof tiles,Living area110 m²Other space inside the building10 m²External storage space18 m²,110 m²,10 m²,18 m²,288 m²,350 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Mechanical ventilation, passive ventilation system and flue",C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Intergas ( combination boiler from 2004, in ownership)",288 m²,Full ownership,In center and in residential district,"Back garden, front garden and side garden","100 m² (8 meter deep and 12,5 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Electricity,Public parking,no
