header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Derde Oosterparkstraat 64 M,1091 KA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42661176-derde-oosterparkstraat-64-m/?navigateSource=resultlist,20220130_213144,"€ 750,000 kosten koper","€ 7,500    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 203.52 per month,Maisonnette (apartment),Resale property,2014,Flat roof covered with asphalt roofing,Living area100 m²Exterior space attached to the building7 m²External storage space5 m²,100 m²,7 m²,5 m²,325 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,2nd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas Kompakt HRE (gas-fired combination boiler from 2013, in ownership)",Municipal long-term lease,Paid until 28-02-2063,Municipal long-term lease,Paid until 28-02-2063,In residential district,Balcony present,Built-in,Electricity,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 203.52 per month),Yes,Yes,Yes,no
