header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Dijlestraat 14,5215 ET Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42546099-dijlestraat-14/?navigateSource=resultlist,20220201_105934,"€ 380,000 kosten koper","€ 2,923    The asking price per m² (€ 380,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1960,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building6 m²External storage space14 m²,130 m²,6 m²,14 m²,189 m²,443 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, outdoor awning, rolldown shutters, sliding door and TV via cable",E        What does this mean?,"Roof insulation, double glazing and insulated walls",Hot air heating,Gas water heater (rental),189 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"73 m² (10,6 meter deep and 6,85 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
