header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Pieter A. van Heijningestraat 16,1035 TA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42540701-pieter-a-van-heijningestraat-16/?navigateSource=resultlist,20220129_032920,"€ 425,000 kosten koper","€ 4,048    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available immediately,"Single-family home, row house",Resale property,1991,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area105 m²Other space inside the building21 m²External storage space5 m²,105 m²,21 m²,5 m²,79 m²,294 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Passive ventilation system and TV via cable,A            1.17What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",79 m²,Municipal ownership encumbered with long-term leaset,Paid until 01-03-2042,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"20 m² (9,93 meter deep and 3,46 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,no
