header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Scottlaan 68,5623 RB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42659763-scottlaan-68/?navigateSource=resultlist,20220201_013818,"€ 400,000 kosten koper","€ 3,448    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 312 per month,6 weeks,Sold under reservation,Available in consultation,€ 312.00 per month,Apartment with shared street entrance (apartment),Resale property,1978,Flat roof,Living area116 m²Exterior space attached to the building11 m²External storage space14 m²,116 m²,11 m²,14 m²,362 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,5th floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation, passive ventilation system, sliding door and TV via cable",D            1.86What does this mean?,"Roof insulation, double glazing and insulated walls",Communal central heating,Central facility,Full ownership,In residential district,Balcony present,Built-in,1 car,Electrical door and heating,Public parking,Yes,Yes,Yes (€ 312.00 per month),Yes,Yes,Yes,no
