header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,error
Lindeboomstraat 5,6631 AD Horssen        ,https://www.funda.nl/en/koop/horssen/huis-42668249-lindeboomstraat-5/?navigateSource=resultlist,20220128_073754,"€ 550,000 kosten koper","€ 2,941    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (187 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1992,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area187 m²Other space inside the building20 m²Exterior space attached to the building38 m²External storage space7 m²,187 m²,20 m²,38 m²,7 m²,740 m²,720 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, optical fibre and rolldown shutters",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Nefit Trendline (gas-fired combination boiler from 2020, in ownership)",740 m²,Full ownership,"Alongside a quiet road, in center, in residential district and rural",Back garden and front garden,402 m² (32 meter deep and 12 meter broad),Located at the west accessible via the rear,Detached wooden storage,Electricity,Attached brick garage and carport,1 car,Parking on private property,no
