header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoekschewaardweg 212,1025 PD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678726-hoekschewaardweg-212/?navigateSource=resultlist,20220130_220554,"€ 475,000 kosten koper","€ 5,163    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 166 per month,2 weeks,Available,Available in consultation,Maisonnette (apartment),Resale property,1984,Gable roof,Living area92 m²External storage space7 m²,92 m²,7 m²,320 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Mechanical ventilation,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,"31 m² (7 meter deep and 4,4 meter broad)",Located at the south,Detached brick storage,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
