header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kinkerstraat 72 A,1053 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670142-kinkerstraat-72-a/?navigateSource=resultlist,20220130_192238,"€ 300,000 kosten koper","€ 9,091    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (33 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 100.31 per month,Upstairs apartment (apartment),Resale property,1893,Listed building (national monument),Living area33 m²,33 m²,83 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha ( combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 1.018,1 per year",In center and in residential district,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.31 per month),Yes,Yes,Yes,no
