header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Boslaan 97,7921 LC Zuidwolde (DR)        ,https://www.funda.nl/en/koop/zuidwolde-dr/huis-42520445-boslaan-97/?navigateSource=resultlist,20220129_022249,"€ 400,000 kosten koper","€ 4,301    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1975,Accessible for seniors,Partly furnished with carpets and curtains,Shed roof covered with roof tiles,Living area93 m²Other space inside the building29 m²External storage space18 m²,93 m²,29 m²,18 m²,553 m²,433 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Flue and TV via cable,C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",553 m²,Full ownership,Alongside a quiet road and sheltered location,"Back garden, front garden, side garden and sun terrace",355 m² (25 meter deep and 14 meter broad),Located at the southeast accessible via the rear,Attached brick garage and detached wooden garage,2 cars,"Electrical door, loft, electricity, heating and running water",Parking on private property,no
