header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Savornin Lohmanlaan 40 B01,3038 NL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88026851-de-savornin-lohmanlaan-40-b01/?navigateSource=resultlist,20220126_005549,"€ 345,000 kosten koper","€ 6,161    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 25.00 per month,Mezzanine (apartment),Resale property,1933,Protected townscape or village view (permit needed for alterations),Living area56 m²Exterior space attached to the building4 m²,56 m²,4 m²,191 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,2nd floor,G        What does this mean?,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2021, in ownership)",Full ownership,In residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 25.00 per month),No,No,No,no
