header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Edward Jennerstraat 5 D,2035 EM Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42681703-edward-jennerstraat-5-d/?navigateSource=resultlist,20220130_131915,"€ 535,000 kosten koper","€ 4,023    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1998,Flat roof,Living area133 m²Exterior space attached to the building32 m²External storage space10 m²,133 m²,32 m²,10 m²,168 m²,447 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, rolldown shutters and solar panels",A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Intergas Kompakt HRE (gas-fired combination boiler from 2011, in ownership)",168 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","25 m² (3,6 meter deep and 7,03 meter broad)",Roof terrace present,Detached brick storage,Electricity,Public parking,no
