header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Domburgpad 17,6845 CC Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-88901328-domburgpad-17/?navigateSource=resultlist,20220128_022450,"€ 179,500 kosten koper","€ 3,452    The asking price per m² (€ 179,500) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1981,With carpets and curtains,Flat roof covered with asphalt roofing,Living area52 m²Other space inside the building4 m²External storage space2 m²,52 m²,4 m²,2 m²,226 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,Ground floor,"Optical fibre, rolldown shutters and TV via cable",C            1.44What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Nefit HR (gas-fired from 2013, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"0,01 meter deep and 0,01 meter broad",Located at the southwest,Attached brick storage,Electricity,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
