header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Bouwkavel 419,4205 MA Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/bouwgrond-41926794-bouwkavel-419/?navigateSource=resultlist,20220129_070701,"€ 334,189 kosten koper","€ 191,579 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,778 m²,446 m²,Full ownership,Alongside a quiet road and in residential district,no
