header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gravinnelaan 12,3261 AT Oud-Beijerland        ,https://www.funda.nl/en/koop/oud-beijerland/appartement-88981570-gravinnelaan-12/?navigateSource=resultlist,20220128_143148,"€ 450,000 kosten koper","€ 4,286    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 170.00 per month,Apartment with shared street entrance (apartment),Resale property,2012,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area105 m²Exterior space attached to the building11 m²,105 m²,11 m²,340 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,1st floor,Elevator and mechanical ventilation,A            0.97What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired from 2012, in ownership",Full ownership,"In center, in residential district and freestanding location",Balcony present and french balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 170.00 per month),Yes,Yes,Yes,no
