header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Martin Luther Kinglaan 24,2552 PS Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42533088-martin-luther-kinglaan-24/?navigateSource=resultlist,20220131_201030,"€ 425,000 kosten koper","€ 4,048    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1980,Gable roof covered with roof tiles,Living area105 m²Exterior space attached to the building12 m²External storage space5 m²,105 m²,12 m²,5 m²,119 m²,370 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a loft,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",119 m²,Ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"45 m² (10,2 meter deep and 4,45 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Carport,Parking on private property,no
