header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Shed / storage,Type of parking facilities,error
Duikerstraat 1,6412 ZN Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-88909569-duikerstraat-1/?navigateSource=resultlist,20220127_195043,"€ 225,000 kosten koper","€ 2,557    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Under offer,Available in consultation,"Bungalow, corner house (semi-bungalow)",Resale property,1991,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area88 m²Other space inside the building6 m²External storage space3 m²,88 m²,6 m²,3 m²,191 m²,301 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Rolldown shutters,C        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas VR (gas-fired combination boiler from 1991, in ownership)",191 m²,Full ownership,Alongside a quiet road,Front garden,"0,01 meter deep and 0,01 meter broad",Detached wooden storage,Parking on private property and public parking,no
