header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Honthorststraat 14 B,1071 DE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687554-honthorststraat-14-b/?navigateSource=resultlist,20220130_211726,"€ 1,480,000 kosten koper","€ 15,914    The asking price per m² (€ 1,480,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 444.67 per month,Upstairs apartment (apartment),Resale property,1890,Listed building (national monument) and monumental building,Living area93 m²Exterior space attached to the building3 m²,93 m²,3 m²,340 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,1 story,2nd floor,Elevator,Not required,Completely insulated,CH boiler,CH boiler,HR (2019),Municipal ownership encumbered with long-term leaset,"Alongside a quiet road, in center and in residential district",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 444.67 per month),Yes,Yes,Yes,no
