header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Cor Spaanslaan 53,2493 CK Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42539284-cor-spaanslaan-53/?navigateSource=resultlist,20220130_153517,"€ 439,000 kosten koper","€ 3,784    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2007,Hipped roof covered with roof tiles,Living area116 m²External storage space7 m²,116 m²,7 m²,198 m²,427 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2005, in ownership)",198 m²,Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","78 m² (7 meter deep and 12,5 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
